"manners","polite","respect","discip","obedience","behaved","orderly","loyal","white","black","latino","race","fem","college","relig_AthNoneDK","south","inc_40plus","age","religiosity","relig_cath","relig_prot","relig_evang","rr_sc","inc","inc_missing","educ_3cat","auth4","auth8","pid3","ideo3","immig_sc","gay_sc","cjs_pun_sc","ft_trump_sc","ft_rep_sc","ft_dem_sc","ResponseId"
1,0,0,1,0,1,1,1,0,0,1,"latino",0,0,0,1,NA,0.361111111111111,0,1,0,0,0.5,0,1,0,0.5,0.625,0,0,0.583333333333333,0.583333333333333,0.458333333333333,0.06,0.04,0.05,"R_sXYixdOsn5pbrnb"
0,0,1,0,1,1,1,0,0,0,1,"latino",0,0,1,1,0,0.222222222222222,0.25,0,0,0,0.666666666666667,0,0,1,0.75,0.5,0,-1,0.583333333333333,0.291666666666667,0.541666666666667,0.44,0.48,0.47,"R_1rlfSjdl70f2Ttw"
0,0,0,0,0,0,0,0,1,0,0,"white",0,0,1,1,NA,0.333333333333333,0,0,0,0,0.666666666666667,0,1,1,0,0,1,1,0.416666666666667,0,0.583333333333333,0.8,0.6,0.2,"R_2EysqTn0rqlfMhS"
1,1,1,1,0,1,0,0,1,0,0,"white",0,1,1,0,1,0.388888888888889,0,0,0,0,0.583333333333333,0.611111111111111,0,2,0.75,0.625,0,0,0.333333333333333,0.583333333333333,0.416666666666667,0.23,0.07,0.26,"R_3fuuzyhZYdl168A"
0,1,1,0,0,1,0,1,1,0,0,"white",0,0,1,0,1,0.347222222222222,0.25,0,0,0,0.916666666666667,0.777777777777778,0,1,0.5,0.5,1,0,1,0.5,1,0.7,1,0.5,"R_1d62Q4FvGWTNGkQ"
0,0,0,0,1,0,0,0,1,0,0,"white",0,0,1,0,1,0,0,0,0,0,0.416666666666667,0.5,0,0,0.25,0.125,1,1,0.416666666666667,0,0.125,0.94,0.73,0.04,"R_3ni2t5iXOiy3Wyt"
0,0,1,0,0,0,0,0,0,0,1,"latino",0,0,0,0,0,0.194444444444444,0.5,0,0,0,0,0.166666666666667,0,1,0.25,0.125,0,-1,0,0,0.166666666666667,0.03,0,0.02,"R_2Ui73FVXMzJkGHj"
1,0,1,1,0,1,0,0,0,0,1,"latino",0,0,1,0,0,0.486111111111111,0,0,0,0,0.416666666666667,0.166666666666667,0,1,0.75,0.5,-1,0,0.5,0.75,0.583333333333333,0.08,0.01,0.67,"R_Dl5zRV2f1T95D69"
1,1,1,1,1,1,1,1,0,0,1,"latino",0,0,0,0,1,0.333333333333333,0.25,1,0,0,0.5,0.611111111111111,0,0,1,1,-1,1,0,0.5,1,0.3,0.16,0.74,"R_1dh6R8G56mqhXYZ"
0,0,1,0,0,0,0,0,0,1,0,"black",0,0,1,1,1,0.402777777777778,0,0,0,0,0.25,0.5,0,1,0.25,0.125,-1,-1,0.0833333333333333,0.75,0.291666666666667,0.24,0.52,0.74,"R_VUy3JsV6v24CTwR"
1,0,1,1,0,0,0,0,0,0,1,"latino",0,0,1,0,0,0.458333333333333,0.5,0,0,0,0.333333333333333,0.222222222222222,0,0,0.5,0.375,-1,-1,0.666666666666667,0.833333333333333,0.416666666666667,0.04,0.03,1,"R_2dj9pOyu5kX2SjT"
0,0,1,0,0,1,1,1,0,0,1,"latino",0,0,1,0,0,0,0.25,0,0,0,0.583333333333333,0,0,0,0.5,0.5,-1,-1,0.583333333333333,0.458333333333333,0.75,0.05,0.01,0.9,"R_3000OV8XM4B8aRJ"
1,1,1,0,0,0,0,0,0,0,1,"latino",0,0,0,0,1,0.277777777777778,0.5,1,0,0,0.0833333333333333,0.611111111111111,0,1,0.5,0.375,-1,0,0,0,0.583333333333333,0.5,0.03,0.85,"R_cuovEHtVF2L2teF"
0,0,1,1,0,0,0,0,1,0,0,"white",0,1,1,1,1,0.138888888888889,0,0,0,0,0.75,0.611111111111111,0,2,0.25,0.25,1,1,0.583333333333333,0.416666666666667,0.583333333333333,1,0.68,0.22,"R_3EfMynOQUYyC1u7"
1,1,1,1,0,1,0,1,1,0,0,"white",0,0,0,0,0,0.0277777777777778,0.25,1,0,0,0.583333333333333,0.222222222222222,0,0,0.75,0.75,-1,1,0.833333333333333,0,0.166666666666667,1,0.5,0,"R_3ERtZ8t5qzzCqFZ"
1,1,1,1,1,0,0,0,0,0,1,"latino",0,0,0,1,0,0.194444444444444,0.75,1,0,0,0.5,0,0,0,0.75,0.625,-1,-1,0,0.75,0.25,0.39,0.02,0.7,"R_1QN4QSzgF4Tzyp9"
1,1,1,1,0,0,1,1,1,0,0,"white",0,0,1,0,0,0.0833333333333333,0.25,0,0,0,0.5,0.0555555555555556,0,0,0.5,0.75,1,-1,0.25,1,0.583333333333333,0.6,0.03,0.28,"R_2BsKYVw02tuSuJU"
1,1,1,1,1,0,0,0,0,0,1,"latino",0,0,1,0,1,0.166666666666667,0,0,0,0,0.916666666666667,0.444444444444444,0,0,0.75,0.625,0,0,0,0,1,0.5,0,0.5,"R_2B5nxxvg4GLTkiI"
1,1,1,1,1,1,1,1,1,0,0,"white",0,0,0,0,1,0.0138888888888889,1,0,0,1,1,0.444444444444444,0,0,1,1,NA,1,1,0.75,1,0.5,0.51,0.01,"R_1pWOexE9ynxIu0Z"
1,1,0,0,0,1,1,1,0,0,1,"latino",0,0,1,0,0,0.111111111111111,0,0,0,0,0.75,0.222222222222222,0,0,0.5,0.625,-1,0,0,0,1,0.3,0.38,0.6,"R_31i0PYVWzyuyWDC"
0,1,1,1,1,1,0,1,0,0,1,"latino",0,0,0,1,1,0.125,0.75,0,0,0,0.833333333333333,0.5,0,1,0.75,0.75,1,-1,0.833333333333333,0.125,0.875,0.83,0.98,0.56,"R_2dWJrJLCaTFjDQs"
1,1,1,1,1,1,1,1,0,0,1,"latino",0,0,0,0,0,0.0138888888888889,0.75,1,0,0,0.5,0.388888888888889,0,1,1,1,-1,-1,0.25,0,0.875,0.08,0,0.85,"R_9oE2EwzLebXf2PD"
0,1,0,0,1,0,0,0,1,0,0,"white",0,0,0,0,NA,0,0.5,1,0,0,0.583333333333333,0,1,0,0.25,0.25,NA,1,0.5,0.541666666666667,0.416666666666667,0.01,0.01,0.01,"R_2qk2fvM8fqlDsih"
0,0,0,1,0,1,0,0,0,1,0,"black",0,0,0,0,0,0,0.25,1,0,0,0.5,0.222222222222222,0,0,0.25,0.25,-1,0,0.833333333333333,0.5,0.375,0.05,0.26,1,"R_2SodKPKG2GXiyID"
1,0,1,0,1,1,0,0,1,0,0,"white",0,0,0,0,NA,0.138888888888889,0.25,0,0,0,0.5,0,1,0,1,0.5,1,-1,1,0,1,0.82,0,0.35,"R_1qhcCM85xcXGRy7"
1,0,1,0,1,1,0,1,0,1,0,"black",0,0,1,1,NA,0,0,0,0,0,0.5,0,1,0,1,0.625,-1,1,0.666666666666667,0.291666666666667,0.708333333333333,0.01,0,1,"R_12R8o5AybfsWHXH"
0,0,0,0,1,0,0,1,1,0,0,"white",0,0,0,1,1,0.138888888888889,1,0,0,1,0.666666666666667,0.777777777777778,0,0,0.25,0.25,0,0,0.5,0.5,0.166666666666667,0.5,0.8,0.5,"R_ahnLJ2RoFxcVCQp"
0,0,0,0,0,0,1,0,0,1,0,"black",0,0,1,1,0,0.0138888888888889,0,0,0,0,0.416666666666667,0.0555555555555556,0,0,0,0.125,0,-1,0.916666666666667,0.291666666666667,0.833333333333333,0.28,0.03,0.39,"R_xm9HzjbzuDqb8MV"
1,0,0,0,1,0,0,0,0,1,0,"black",0,0,1,0,1,0.0555555555555556,1,0,0,0,0.333333333333333,0.611111111111111,0,1,0.5,0.25,-1,0,0.166666666666667,0.5,0.416666666666667,0.3,0,0.7,"R_125wSJsrRbnWJE8"
0,1,1,1,1,0,0,1,0,0,1,"latino",1,0,0,1,0,0,0,1,0,0,0.416666666666667,0.0555555555555556,0,0,0.5,0.625,NA,-1,0.5,0,1,0.82,0,0.49,"R_1erdJ3XPk1zZfUO"
1,1,1,1,1,1,1,1,0,0,1,"latino",0,0,0,0,0,0.291666666666667,0.25,1,0,0,1,0.333333333333333,0,0,1,1,1,1,1,0.875,0.708333333333333,1,1,0,"R_2CDLCosC2soy6mS"
1,1,1,1,1,1,0,0,0,0,1,"latino",0,0,0,0,1,0.0277777777777778,0,0,0,1,0.333333333333333,0.444444444444444,0,0,1,0.75,0,-1,0,0.5,0.416666666666667,0,0,0,"R_22QPplwcvUiNcsR"
1,0,0,1,1,1,1,1,0,0,1,"latino",0,0,1,0,1,0.0694444444444444,0.25,0,0,0,0.416666666666667,0.666666666666667,0,0,0.75,0.75,-1,0,0.416666666666667,1,0.416666666666667,0.58,0.22,0.72,"R_1PbBmdsmNsiLoNh"
0,1,0,0,0,0,0,0,0,0,1,"latino",0,0,1,1,0,0.291666666666667,0,0,0,0,0.0833333333333333,0.277777777777778,0,0,0,0.125,-1,-1,0.166666666666667,0,0.583333333333333,0,0,0.9,"R_qUz4iCemk65jWDf"
1,1,1,0,1,0,1,1,0,0,1,"latino",0,0,1,0,1,0.0833333333333333,0.25,0,0,0,0.75,0.777777777777778,0,1,0.75,0.75,0,0,0.166666666666667,0.166666666666667,0.541666666666667,0,0.03,0.18,"R_24IDCyzeArJQXnT"
1,0,0,0,1,1,0,1,1,0,0,"white",0,0,1,0,0,0.347222222222222,0,0,0,0,0.5,0.111111111111111,0,1,0.75,0.5,1,0,0,1,0.708333333333333,0.02,0,0.01,"R_2YVqQbuIwkiC8m4"
0,1,1,0,0,1,0,0,0,0,1,"latino",0,0,0,0,1,0.458333333333333,0,0,1,0,0.333333333333333,0.944444444444444,0,1,0.5,0.375,-1,0,0,0.375,0.875,0.21,0.11,0.81,"R_2EEoF6vHKS4Q1Pm"
0,1,0,1,0,0,0,0,0,1,0,"black",0,1,0,0,1,0.25,1,0,0,1,0.416666666666667,0.611111111111111,0,2,0,0.25,-1,0,0.666666666666667,0.291666666666667,0.708333333333333,0.34,0.33,0.33,"R_AzVtFdAnkxUobS1"
1,0,1,1,0,0,0,0,0,1,0,"black",0,0,0,1,NA,0.375,0.25,0,0,0,0.5,0,1,0,0.5,0.375,-1,0,0.25,0.375,0,0.12,0.03,0.25,"R_2doNb05o88bchtt"
0,0,0,0,0,0,0,0,0,0,1,"latino",0,0,1,0,NA,0.166666666666667,0.5,0,0,0,0.333333333333333,0,1,0,0,0,-1,-1,0,0.125,0.291666666666667,0.08,0.08,0.66,"R_2s1IjLxHdQprSFq"
0,1,0,1,0,0,1,1,1,0,0,"white",0,0,0,0,0,0.305555555555556,0.75,0,0,0,0.583333333333333,0,0,0,0,0.5,-1,-1,0.833333333333333,0.125,0.583333333333333,0.43,0.79,0.51,"R_12FiawJP6cS5ABd"
0,1,1,0,0,1,0,0,0,0,1,"latino",0,0,0,0,1,0.291666666666667,0.25,1,0,0,0.25,0.444444444444444,0,0,0.5,0.375,0,0,0.25,0,0.416666666666667,0.03,0.01,0.49,"R_2CghzYcWI0RFNi2"
1,0,1,0,0,1,1,0,1,0,0,"white",0,0,1,0,0,0.291666666666667,0.25,0,0,0,0.5,0,0,0,0.75,0.5,0,-1,0.833333333333333,0.375,0.541666666666667,0.29,1,0.28,"R_22CTR19Qh155dAw"
1,1,1,0,1,1,1,1,0,0,1,"latino",0,0,1,0,1,0,0,0,0,0,0.583333333333333,1,0,0,1,0.875,-1,0,0.25,1,0.416666666666667,0,0,1,"R_2CCCucWMe8C4dOP"
1,0,0,1,0,1,1,1,1,0,0,"white",0,1,1,0,1,0.0138888888888889,0.5,0,0,0,0.333333333333333,1,0,2,0.5,0.625,-1,-1,0.833333333333333,0.291666666666667,0.416666666666667,0.01,0,1,"R_2YoesX4Jd6vMLeu"
0,1,0,1,1,1,0,1,1,0,0,"white",0,0,0,0,0,0.208333333333333,0,1,0,0,0.833333333333333,0.277777777777778,0,0,0.5,0.625,1,1,0.916666666666667,0.416666666666667,0.75,1,1,0.02,"R_0pGOu4QQnPLs97r"
0,1,0,0,0,0,0,0,0,0,1,"latino",0,0,0,0,1,0.111111111111111,0.75,1,0,0,0.75,0.444444444444444,0,0,0,0.125,1,0,0.416666666666667,0,0.375,0.2,0.05,0.1,"R_1gLVWXNGkvZScmR"
1,0,1,0,1,1,0,0,0,0,1,"latino",0,0,1,0,0,0,0,0,0,0,0.333333333333333,0.277777777777778,0,0,1,0.5,-1,0,0.75,0.708333333333333,0.75,0.3,0.08,0.5,"R_1pFEiGvOGospuHH"
1,1,1,0,1,0,0,0,0,0,1,"latino",0,0,0,1,0,0.319444444444444,0.75,1,0,0,0.5,0.388888888888889,0,0,0.75,0.5,-1,0,0.333333333333333,0.291666666666667,0.458333333333333,0.41,0.41,0.97,"R_2UWor37UXisiJ5B"
1,1,1,1,1,1,1,1,0,0,1,"latino",0,0,0,0,0,0.0694444444444444,0,1,0,0,0.5,0.222222222222222,0,1,1,1,-1,1,0.416666666666667,0.5,0.125,0.74,0.11,0.99,"R_2E3JsyUAhANHSX4"
1,1,1,1,1,1,1,0,1,0,0,"white",0,1,0,1,1,0.375,0.75,1,0,0,0.666666666666667,0.944444444444444,0,2,1,0.875,0,1,0.833333333333333,0,1,0.12,0.49,0.07,"R_3kAKDb8ixVNOtyc"
0,0,0,0,0,0,0,0,1,0,0,"white",0,1,0,0,1,0.0694444444444444,0.25,0,1,0,0,0.666666666666667,0,2,0,0,-1,-1,0,0,0.416666666666667,0.5,0.03,0.36,"R_2XonOmbRh8pfYVx"
1,1,1,0,0,1,1,1,0,0,1,"latino",0,1,0,0,1,0.347222222222222,0.5,1,0,0,1,0.777777777777778,0,2,0.75,0.75,-1,0,1,0.25,1,0.69,1,0.26,"R_A02AuEZjTEXWBjj"
1,0,0,0,1,0,0,1,0,1,0,"black",0,0,0,0,0,0.138888888888889,1,1,0,0,0.25,0.277777777777778,0,0,0.5,0.375,1,-1,0.916666666666667,0.166666666666667,0.458333333333333,0.82,0,0.27,"R_27VymwPSPVI2LUz"
0,0,0,1,0,1,0,1,0,0,1,"latino",0,0,0,0,0,0.138888888888889,0,1,0,0,0.75,0.222222222222222,0,0,0.25,0.375,1,1,0.5,0.416666666666667,0.666666666666667,0.55,0.75,0.04,"R_1fjEKHXCOJ9oFLX"
0,1,1,0,1,0,1,0,0,0,1,"latino",0,0,1,0,1,0.0555555555555556,0,0,0,0,0.583333333333333,0.5,0,1,0.5,0.5,0,0,0.583333333333333,0.708333333333333,0.25,0.63,0.55,0.63,"R_29gO92bxQzTPwK2"
0,1,1,0,1,1,1,0,1,0,0,"white",0,0,0,0,1,0.152777777777778,0.75,0,1,0,0.666666666666667,1,0,0,0.75,0.625,-1,0,0.416666666666667,0.333333333333333,0.166666666666667,0.46,0.58,0.23,"R_DOXng0PbGylZ1Kh"
0,1,0,0,0,0,0,0,1,0,0,"white",0,0,1,0,1,0.0972222222222222,0,0,0,0,0,0.444444444444444,0,1,0,0.125,-1,-1,0,0.5,0.541666666666667,0,0,0.2,"R_2PzdhnclUDFQAsO"
0,1,0,1,1,0,0,1,0,1,0,"black",0,0,1,1,0,0.194444444444444,0,0,0,0,0,0.166666666666667,0,0,0.25,0.5,0,0,0.75,0.75,0,0.99,1,1,"R_3EKyU5oHrXle4IC"
1,1,0,1,0,0,0,1,0,0,1,"latino",0,0,1,0,NA,0.347222222222222,0,0,0,0,0.583333333333333,0,1,0,0.25,0.5,0,1,0.916666666666667,0.5,0.5,0.61,0.92,0.35,"R_3jdEqerMd97QpkE"
1,0,0,0,0,0,0,0,0,0,1,"latino",0,0,1,0,1,0.222222222222222,0,0,0,0,0.416666666666667,0.5,0,1,0.25,0.125,-1,-1,0.0833333333333333,0,0.583333333333333,0.01,0,1,"R_1g89wxuCr2bSNqm"
0,0,0,0,0,0,0,0,0,0,1,"latino",0,0,0,1,0,0.416666666666667,0.25,1,0,0,1,0.277777777777778,0,0,0,0,-1,0,0.416666666666667,0.416666666666667,0.583333333333333,0.5,0.5,0.5,"R_3OoenoU4n04mNn0"
1,0,0,1,1,0,1,1,0,0,1,"latino",0,0,0,0,1,0.388888888888889,0.5,1,0,0,0.5,0.5,0,1,0.5,0.625,-1,0,0.5,0.458333333333333,1,0.33,0.03,0.85,"R_1rq54orlzIY1eyK"
0,0,0,1,0,0,0,0,0,0,1,"latino",0,0,1,0,0,0.138888888888889,0,0,0,0,0.833333333333333,0.388888888888889,0,0,0,0.125,-1,0,0.583333333333333,0.166666666666667,0.541666666666667,0.29,0.5,0.69,"R_291jLgh0N4ceEq5"
1,1,1,0,1,0,1,1,1,0,0,"white",0,0,0,1,1,0.430555555555556,0.75,0,0,1,0.166666666666667,0.5,0,0,0.75,0.75,-1,0,0,0.75,0.416666666666667,0.2,0.1,0.7,"R_DiO8up8Mup4oOvT"
1,1,0,0,1,1,0,1,0,0,1,"latino",0,0,1,0,0,0,0.25,0,0,0,0.0833333333333333,0.333333333333333,0,1,0.75,0.625,0,0,0,0.5,0.583333333333333,0.66,0,0.55,"R_325AWRq1sB9kQN7"
1,1,1,1,0,1,0,1,0,0,1,"latino",0,0,0,0,0,0.152777777777778,0.5,1,0,0,0.5,0.333333333333333,0,1,0.75,0.75,-1,0,0.333333333333333,0.583333333333333,0.416666666666667,0.02,0.04,0.28,"R_2e9fzYSlN2ocQFe"
0,0,1,0,0,0,0,1,0,0,1,"latino",0,0,1,1,0,0.0138888888888889,0.75,0,0,0,0.75,0.0555555555555556,0,0,0.25,0.25,0,0,0.416666666666667,0.583333333333333,0,0,0,0,"R_1DMxJLYuesryGVc"
0,0,1,1,0,0,0,0,0,0,1,"latino",0,0,0,1,1,0.0694444444444444,0.5,1,0,0,0,0.722222222222222,0,1,0.25,0.25,-1,0,0.0833333333333333,0,0.708333333333333,0.56,0,0.44,"R_31EoUE2JMtTwf3e"
1,0,1,0,0,1,0,0,0,0,1,"latino",0,0,1,0,0,0.0138888888888889,0,0,0,0,0.333333333333333,0.222222222222222,0,1,0.75,0.375,-1,1,0.166666666666667,0.125,0.583333333333333,0.36,0.02,0.59,"R_1rkXiADBuwYDkpr"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,0,0,0,0.0277777777777778,0.75,0,0,0,0.5,0.111111111111111,0,1,0,0,-1,-1,0.583333333333333,0.291666666666667,0.708333333333333,0.38,0.01,0.67,"R_2dhxf6grg42A049"
1,0,1,1,0,1,1,1,0,1,0,"black",0,0,0,0,0,0.569444444444444,0.25,0,0,0,0.75,0.388888888888889,0,0,0.75,0.75,1,1,0.75,0.5,1,0.9,1,0.03,"R_1KdwNktzx32zgWb"
0,0,1,1,1,0,0,0,1,0,0,"white",1,1,0,0,1,0.277777777777778,0.75,0,0,0,0.166666666666667,1,0,2,0.5,0.375,-1,0,0.0833333333333333,0.25,0.583333333333333,0,0,0.94,"R_2zUTN4sSJu7m5Hi"
1,0,0,1,1,1,0,0,0,0,1,"latino",0,0,0,0,1,0.125,0.25,0,0,0,0.666666666666667,0.444444444444444,0,1,0.75,0.5,-1,-1,0.75,0,0.5,0.44,0.16,0.25,"R_2TNzxZMxWuG5wRZ"
0,0,0,0,0,0,0,0,0,0,1,"latino",0,0,1,0,1,0.0833333333333333,0,0,0,0,0,0.611111111111111,0,1,0,0,-1,-1,0,0,0,0,0,0.7,"R_1F2IB9PHwwObNDV"
1,1,1,1,0,1,0,0,0,0,1,"latino",0,0,1,0,0,0.0555555555555556,0,0,0,0,0.5,0,0,0,0.75,0.625,0,0,0,0,0.416666666666667,0,0,0,"R_2dQiikcDHvJwsmS"
0,0,0,0,0,0,0,0,0,0,1,"latino",0,0,1,0,0,0.180555555555556,0.75,0,0,0,0.666666666666667,0.277777777777778,0,0,0,0,1,1,0.833333333333333,0.125,0.708333333333333,1,0.85,0.1,"R_2w6QiBEByhRdW32"
1,1,0,1,0,1,1,1,0,0,1,"latino",0,0,0,1,0,0.236111111111111,0.75,0,0,1,0.5,0.388888888888889,0,1,0.5,0.75,-1,1,0,0.416666666666667,0.416666666666667,0,0,1,"R_1rGM2ihS9MGZnTO"
0,0,0,0,0,0,0,0,1,0,0,"white",0,0,1,0,1,0.0972222222222222,0,0,0,0,0.416666666666667,0.833333333333333,0,1,0,0,-1,-1,0,0.5,0.25,0.03,0,0.89,"R_2rjrjSOQ3cp7ulS"
1,0,0,0,1,0,0,0,0,1,0,"black",0,0,0,0,0,0.0555555555555556,1,0,0,1,0.583333333333333,0,0,0,0.5,0.25,1,-1,0.5,0.708333333333333,0.291666666666667,0.5,0.3,0.3,"R_ZsfvjBrk83BtgcN"
1,0,1,1,0,0,0,0,0,0,1,"latino",0,0,0,1,0,0.194444444444444,0.25,1,0,0,0.583333333333333,0.222222222222222,0,0,0.5,0.375,1,1,0.666666666666667,0,1,0.86,0.48,0.36,"R_2aLm34SlaAhBBDf"
0,0,0,0,0,0,1,0,0,0,1,"latino",0,0,1,0,1,0.0138888888888889,0,0,0,0,0.166666666666667,0.777777777777778,0,0,0,0.125,-1,0,0.333333333333333,0.25,0.333333333333333,0.18,0.05,0.43,"R_3eq6Li3SMKZXzo2"
1,1,1,1,1,1,0,1,1,0,0,"white",0,0,1,0,0,0.263888888888889,0.25,0,0,0,0.416666666666667,0.222222222222222,0,0,1,0.875,-1,1,0.25,0.708333333333333,0.708333333333333,0.37,0.2,0.88,"R_1r0W1Ge0h3ezqpJ"
0,0,0,0,0,1,0,0,0,0,1,"latino",0,0,1,0,1,0.375,0,0,0,0,0.0833333333333333,0.555555555555556,0,1,0.25,0.125,-1,-1,0,0,0.291666666666667,0.1,0.03,0.83,"R_uy8QKSHLOEebnHj"
0,0,0,0,1,0,1,0,0,1,0,"black",0,0,0,1,0,0.111111111111111,0,1,0,0,0.5,0.0555555555555556,0,0,0.25,0.25,0,-1,0.5,0.166666666666667,0.541666666666667,1,1,1,"R_2uCb47FgeJiNd8Y"
0,0,1,0,0,1,0,0,0,0,1,"latino",0,0,0,0,0,0.0833333333333333,0.5,1,0,0,0,0.333333333333333,0,1,0.5,0.25,-1,0,0,0,0.583333333333333,0,0,1,"R_3kCamrSA8xahzap"
1,0,1,1,1,0,0,1,0,1,0,"black",1,1,0,0,1,0.0833333333333333,0.75,1,0,0,0.166666666666667,0.777777777777778,0,2,0.75,0.625,-1,-1,0,0.5,0.583333333333333,0.01,0,0.83,"R_1q7Y0FSaKd7sWoQ"
1,1,1,0,1,1,0,0,0,0,1,"latino",0,0,0,1,1,0.263888888888889,0.25,0,0,1,1,0.444444444444444,0,1,1,0.625,1,1,0.833333333333333,0.416666666666667,0.583333333333333,0.89,0.84,0.42,"R_We61Qk4XDcyDW3n"
1,1,1,1,0,0,0,1,0,0,1,"latino",0,0,0,0,0,0.111111111111111,0,0,0,1,0.25,0,0,0,0.5,0.625,1,0,0.166666666666667,0,1,1,0.01,0.1,"R_3rYfcfG0s4i831d"
1,1,0,0,1,1,0,0,0,0,1,"latino",0,1,0,0,1,0.152777777777778,1,0,0,0,0.583333333333333,0.722222222222222,0,2,0.75,0.5,-1,-1,0.75,0.166666666666667,0.708333333333333,0.25,0.64,0.75,"R_2e2P5pGxJfGMBkp"
1,1,1,0,1,1,0,1,0,0,1,"latino",0,0,0,0,0,0.597222222222222,0.25,0,0,1,0.583333333333333,0,0,0,1,0.75,1,1,0.75,0.75,0.625,0.95,1,0.02,"R_3EGzVePNnx7urkK"
0,1,1,0,0,1,0,0,0,0,1,"latino",0,0,1,0,1,0.236111111111111,0,0,0,0,0.333333333333333,0.777777777777778,0,0,0.5,0.375,0,0,0.25,0.416666666666667,0.458333333333333,0.32,0.07,0.32,"R_2aaBNI86OmuMJoQ"
1,1,1,0,1,1,0,1,0,0,1,"latino",0,0,1,0,0,0.125,0,0,0,0,0.25,0.111111111111111,0,1,1,0.75,-1,1,0,0.375,0.125,0.49,0.01,0.59,"R_1Os3dBq573mxigS"
1,0,0,0,0,0,0,1,0,0,1,"latino",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.111111111111111,0,0,0.25,0.25,-1,-1,0.666666666666667,0.166666666666667,0.708333333333333,0.79,0,0.64,"R_00qCyHJXuZZGqxr"
1,0,1,0,0,1,0,1,0,0,1,"latino",0,0,0,1,0,0.152777777777778,1,1,0,0,0.666666666666667,0,0,0,0.75,0.5,1,-1,0.833333333333333,0.291666666666667,0.541666666666667,0.27,0,0.42,"R_2XiHzEVF3nMSIHe"
1,0,1,0,0,0,0,0,1,0,0,"white",0,0,1,0,0,0.527777777777778,0,0,0,0,1,0.111111111111111,0,0,0.5,0.25,-1,0,0.75,0.75,0.75,0.33,0.02,0.83,"R_33kleJMWDtpYj6e"
0,0,0,0,0,0,0,0,0,0,1,"latino",0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0.375,0.666666666666667,0,0,0,"R_3kIkTIApJS7wfaP"
1,1,1,0,1,1,1,0,0,1,0,"black",0,0,1,0,0,0.138888888888889,0.25,0,0,0,0.416666666666667,0.277777777777778,0,0,1,0.75,-1,1,0.333333333333333,0.25,0.416666666666667,0.37,0.43,0.5,"R_1j6zdRdcvuIfllC"
0,0,0,0,0,0,0,0,1,0,0,"white",0,0,1,0,1,0.138888888888889,0,0,0,0,0.25,0.444444444444444,0,1,0,0,NA,-1,0,0,0.291666666666667,0,0,0.2,"R_2fg3fdGus7Nn9Ag"
0,1,0,0,0,0,0,0,0,0,1,"latino",1,0,0,0,0,0.263888888888889,0,1,0,0,0.5,0.333333333333333,0,1,0,0.125,-1,-1,0,0.5,0.708333333333333,0.51,0.06,0.72,"R_27PF539l4Le977Z"
0,1,1,0,1,0,0,0,0,0,1,"latino",0,0,0,1,0,0.0416666666666667,0.5,1,0,0,0.666666666666667,0.166666666666667,0,1,0.5,0.375,-1,-1,0.0833333333333333,0.125,1,0.1,0.02,0.8,"R_2c1lzy9Gh2fVwPE"
1,1,1,1,1,1,0,0,0,0,1,"latino",0,0,1,1,0,0.194444444444444,0,0,0,0,0.666666666666667,0.111111111111111,0,0,1,0.75,-1,-1,0.416666666666667,0.416666666666667,1,0.04,0.02,0.44,"R_8FXj61eMVrLXgtz"
1,0,0,1,0,1,0,0,0,0,1,"latino",0,0,0,0,1,0,0.5,1,0,0,0.583333333333333,0.5,0,1,0.5,0.375,-1,0,0.166666666666667,0.416666666666667,0.458333333333333,0.11,0,0.64,"R_1Dx3PKtUOwm06CU"
1,1,0,1,1,0,1,1,0,0,1,"latino",0,0,1,0,NA,0.347222222222222,0,0,0,0,0.416666666666667,0,1,0,0.5,0.75,0,1,0.75,1,1,0.55,0.88,0.38,"R_3lWI4M1XwZgu3S2"
1,1,0,0,0,1,1,0,1,0,0,"white",0,1,0,0,1,0.305555555555556,0.5,0,0,1,0.583333333333333,1,0,2,0.5,0.5,-1,-1,0.916666666666667,0,1,0.77,0.92,1,"R_3RszyBZIgrnT2Iy"
0,1,1,0,1,1,0,1,1,0,0,"white",0,0,0,1,0,0.722222222222222,0.25,0,1,0,0.916666666666667,0.277777777777778,0,1,0.75,0.625,1,1,0.916666666666667,0.5,1,0.91,1,0,"R_1jZmvv9qopL18GD"
0,1,1,0,0,0,0,0,1,0,0,"white",0,0,0,0,1,0.5,1,0,0,0,1,0.444444444444444,0,1,0.25,0.25,-1,-1,0.333333333333333,0.75,0,0.73,0,0.87,"R_2rw6eXlDIJDZHJw"
1,1,1,1,1,1,0,1,0,0,1,"latino",0,0,0,0,1,0.430555555555556,0,0,1,0,0.916666666666667,0.555555555555556,0,1,1,0.875,1,1,0.833333333333333,0.166666666666667,1,0.59,0.87,0.08,"R_2ygyZ9oB0Ryvgy9"
1,0,1,1,0,1,1,0,1,0,0,"white",0,0,1,0,1,0.569444444444444,0.25,0,0,0,0.5,0.722222222222222,0,0,0.75,0.625,1,0,0.75,0.583333333333333,0.583333333333333,0.52,0.01,0.01,"R_2SuB76yb13pmKso"
